staff_id,customer_id,batch_id,ingestion_timestamp,order_id,order_status,order_timestamp,payment_mode,source_file,store_id,order_sk,order_date,order_hour,order_month,order_day,order_weekday,week_of_year,quarter,financial_year,peak_hour_flag,weekend_flag,meal_period,silver_processed_at
ST007,C0111,20260603,2026-06-03T17:39:02.237833,O00650,Completed,2026-06-03 16:53:07.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00650,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST004,C0216,20260603,2026-06-03T17:39:02.237833,O00653,Completed,2026-06-03 13:23:05.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00653,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0216,20260603,2026-06-03T17:39:02.237833,O00655,Completed,2026-06-03 14:41:11.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00655,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0089,20260603,2026-06-03T17:39:02.237833,O00656,Completed,2026-06-03 13:00:18.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00656,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST004,C0006,20260603,2026-06-03T17:39:02.237833,O00657,Completed,2026-06-03 13:09:51.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00657,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0077,20260603,2026-06-03T17:39:02.237833,O00658,Completed,2026-06-03 13:22:41.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00658,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0282,20260603,2026-06-03T17:39:02.237833,O00661,Completed,2026-06-03 15:02:00.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00661,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST002,C0080,20260603,2026-06-03T17:39:02.237833,O00665,Completed,2026-06-03 14:07:31.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00665,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0227,20260603,2026-06-03T17:39:02.237833,O00672,Completed,2026-06-03 12:37:20.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00672,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0354,20260603,2026-06-03T17:39:02.237833,O00678,Completed,2026-06-03 12:21:11.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00678,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0175,20260603,2026-06-03T17:39:02.237833,O00680,Completed,2026-06-03 13:14:17.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00680,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0240,20260603,2026-06-03T17:39:02.237833,O00683,Completed,2026-06-03 14:31:21.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00683,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0309,20260603,2026-06-03T17:39:02.237833,O00687,Completed,2026-06-03 17:01:08.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00687,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST005,C0085,20260603,2026-06-03T17:39:02.237833,O00692,Completed,2026-06-03 14:00:54.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00692,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST013,C0205,20260603,2026-06-03T17:39:02.237833,O00695,Completed,2026-06-03 12:19:02.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00695,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0013,20260603,2026-06-03T17:39:02.237833,O00698,Completed,2026-06-03 12:42:27.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00698,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0016,20260603,2026-06-03T17:39:02.237833,O00703,Completed,2026-06-03 12:02:17.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00703,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0048,20260603,2026-06-03T17:39:02.237833,O00704,Completed,2026-06-03 14:40:51.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00704,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0039,20260603,2026-06-03T17:39:02.237833,O00705,Completed,2026-06-03 12:09:13.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00705,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST015,C0056,20260603,2026-06-03T17:39:02.237833,O00718,Completed,2026-06-03 13:34:43.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00718,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0265,20260603,2026-06-03T17:39:02.237833,O00719,Completed,2026-06-03 16:39:25.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00719,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST010,C0419,20260603,2026-06-03T17:39:02.237833,O00721,Completed,2026-06-03 13:52:28.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00721,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0149,20260603,2026-06-03T17:39:02.237833,O00723,Completed,2026-06-03 13:21:50.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00723,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0210,20260603,2026-06-03T17:39:02.237833,O00727,Completed,2026-06-03 14:42:02.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00727,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0019,20260603,2026-06-03T17:39:02.237833,O00730,Completed,2026-06-03 13:15:45.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00730,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0076,20260603,2026-06-03T17:39:02.237833,O00732,Completed,2026-06-03 16:04:37.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00732,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST002,C0141,20260603,2026-06-03T17:39:02.237833,O00733,Completed,2026-06-03 14:04:51.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00733,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0081,20260603,2026-06-03T17:39:02.237833,O00734,Completed,2026-06-03 12:01:32.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00734,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0364,20260603,2026-06-03T17:39:02.237833,O00736,Completed,2026-06-03 14:48:49.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00736,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0017,20260603,2026-06-03T17:39:02.237833,O00744,Completed,2026-06-03 14:49:28.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00744,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST015,C0326,20260603,2026-06-03T17:39:02.237833,O00746,Completed,2026-06-03 15:41:44.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00746,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST008,C0331,20260603,2026-06-03T17:39:02.237833,O00747,Completed,2026-06-03 16:06:17.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00747,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST006,C0076,20260603,2026-06-03T17:39:02.237833,O00751,Completed,2026-06-03 13:22:36.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00751,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST015,C0419,20260603,2026-06-03T17:39:02.237833,O00755,Completed,2026-06-03 12:07:14.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00755,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0263,20260603,2026-06-03T17:39:02.237833,O00756,Completed,2026-06-03 14:11:04.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00756,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0320,20260603,2026-06-03T17:39:02.237833,O00759,Completed,2026-06-03 12:16:58.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00759,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0320,20260603,2026-06-03T17:39:02.237833,O00761,Completed,2026-06-03 14:56:43.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00761,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST015,C0081,20260603,2026-06-03T17:39:02.237833,O00764,Completed,2026-06-03 17:10:58.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00764,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST003,C0072,20260603,2026-06-03T17:39:02.237833,O00765,Completed,2026-06-03 15:02:11.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00765,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST008,C0383,20260603,2026-06-03T17:39:02.237833,O00766,Completed,2026-06-03 17:15:47.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00766,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST008,C0296,20260603,2026-06-03T17:39:02.237833,O00767,Completed,2026-06-03 13:36:09.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00767,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0010,20260603,2026-06-03T17:39:02.237833,O00769,Completed,2026-06-03 17:10:04.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00769,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST005,C0314,20260603,2026-06-03T17:39:02.237833,O00774,Completed,2026-06-03 13:19:51.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00774,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0046,20260603,2026-06-03T17:39:02.237833,O00775,Completed,2026-06-03 13:46:12.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00775,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST010,C0081,20260603,2026-06-03T17:39:02.237833,O00777,Completed,2026-06-03 15:32:26.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00777,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST007,C0239,20260603,2026-06-03T17:39:02.237833,O00781,Completed,2026-06-03 17:22:36.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00781,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST012,C0066,20260603,2026-06-03T17:39:02.237833,O00782,Completed,2026-06-03 16:15:04.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00782,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST009,C0045,20260603,2026-06-03T17:39:02.237833,O00783,Completed,2026-06-03 17:37:45.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00783,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST010,C0045,20260603,2026-06-03T17:39:02.237833,O00792,Completed,2026-06-03 15:50:53.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00792,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST008,C0388,20260603,2026-06-03T17:39:02.237833,O00795,Completed,2026-06-03 17:10:19.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00795,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST011,C0002,20260603,2026-06-03T17:39:02.237833,O00796,Completed,2026-06-03 14:14:46.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00796,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST008,C0020,20260603,2026-06-03T17:39:02.237833,O00798,Completed,2026-06-03 17:08:01.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00798,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST008,C0082,20260603,2026-06-03T17:39:02.237833,O00810,Completed,2026-06-03 12:20:27.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00810,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0046,20260603,2026-06-03T17:39:02.237833,O00811,Completed,2026-06-03 13:28:02.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00811,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0020,20260603,2026-06-03T17:39:02.237833,O00815,Completed,2026-06-03 10:29:35.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00815,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST004,C0216,20260603,2026-06-03T17:39:02.237833,O00819,Completed,2026-06-03 17:09:26.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00819,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST009,C0104,20260603,2026-06-03T17:39:02.237833,O00822,Completed,2026-06-03 17:20:33.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00822,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST005,C0367,20260603,2026-06-03T17:39:02.237833,O00828,Completed,2026-06-03 14:49:20.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00828,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0232,20260603,2026-06-03T17:39:02.237833,O00830,Completed,2026-06-03 12:45:05.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00830,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST003,C0330,20260603,2026-06-03T17:39:02.237833,O00833,Completed,2026-06-03 12:11:22.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00833,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0363,20260603,2026-06-03T17:39:02.237833,O00835,Completed,2026-06-03 12:46:10.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00835,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0083,20260603,2026-06-03T17:39:02.237833,O00839,Completed,2026-06-03 13:56:38.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00839,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST015,C0173,20260603,2026-06-03T17:39:02.237833,O00842,Completed,2026-06-03 17:30:35.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00842,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST003,C0041,20260603,2026-06-03T17:39:02.237833,O00848,Completed,2026-06-03 13:38:26.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00848,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0060,20260603,2026-06-03T17:39:02.237833,O00849,Completed,2026-06-03 10:54:01.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00849,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST002,C0066,20260603,2026-06-03T17:39:02.237833,O00858,Completed,2026-06-03 12:01:55.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00858,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST002,C0128,20260603,2026-06-03T17:39:02.237833,O00860,Completed,2026-06-03 15:35:37.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00860,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST004,C0387,20260603,2026-06-03T17:39:02.237833,O00861,Completed,2026-06-03 14:22:29.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00861,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST013,C0101,20260603,2026-06-03T17:39:02.237833,O00862,Completed,2026-06-03 17:34:10.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00862,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST015,C0172,20260603,2026-06-03T17:39:02.237833,O00869,Completed,2026-06-03 12:42:09.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00869,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0070,20260603,2026-06-03T17:39:02.237833,O00870,Completed,2026-06-03 12:33:30.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00870,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST013,C0134,20260603,2026-06-03T17:39:02.237833,O00871,Completed,2026-06-03 15:58:30.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00871,2026-06-03,15,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST014,C0333,20260603,2026-06-03T17:39:02.237833,O00877,Completed,2026-06-03 12:00:39.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00877,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0276,20260603,2026-06-03T17:39:02.237833,O00878,Completed,2026-06-03 17:26:26.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00878,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST015,C0028,20260603,2026-06-03T17:39:02.237833,O00881,Completed,2026-06-03 14:33:05.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00881,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST007,C0060,20260603,2026-06-03T17:39:02.237833,O00882,Completed,2026-06-03 10:50:38.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00882,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST009,C0089,20260603,2026-06-03T17:39:02.237833,O00887,Completed,2026-06-03 16:15:01.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00887,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST011,C0020,20260603,2026-06-03T17:39:02.237833,O00889,Completed,2026-06-03 14:28:29.484000+00:00,UPI,orders_S004_20260603.json,S004,S004_O00889,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0032,20260603,2026-06-03T17:39:02.237833,O00894,Completed,2026-06-03 13:06:21.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00894,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0038,20260603,2026-06-03T17:39:02.237833,O00897,Completed,2026-06-03 12:36:18.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00897,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST012,C0359,20260603,2026-06-03T17:39:02.237833,O00898,Completed,2026-06-03 11:17:47.484000+00:00,Cash,orders_S004_20260603.json,S004,S004_O00898,2026-06-03,11,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST010,C0215,20260603,2026-06-03T17:39:02.237833,O00899,Completed,2026-06-03 13:57:54.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00899,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST006,C0025,20260603,2026-06-03T17:39:02.237833,O00900,Completed,2026-06-03 14:28:09.484000+00:00,Card,orders_S004_20260603.json,S004,S004_O00900,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST009,C0189,20260603,2026-06-03T17:38:57.867061,O00007,Completed,2026-06-03 11:10:15.486000+00:00,Cash,orders_S006_20260603.json,S006,S006_O00007,2026-06-03,11,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST007,C0136,20260603,2026-06-03T17:38:57.867061,O00008,Completed,2026-06-03 13:16:44.486000+00:00,Cash,orders_S006_20260603.json,S006,S006_O00008,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0028,20260603,2026-06-03T17:38:57.867061,O00010,Completed,2026-06-03 14:44:18.486000+00:00,UPI,orders_S006_20260603.json,S006,S006_O00010,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST014,C0055,20260603,2026-06-03T17:38:57.867061,O00011,Completed,2026-06-03 10:32:56.486000+00:00,UPI,orders_S006_20260603.json,S006,S006_O00011,2026-06-03,10,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Breakfast,2026-06-03T17:41:50.872Z
ST007,C0014,20260603,2026-06-03T17:38:57.867061,O00013,Completed,2026-06-03 13:10:50.486000+00:00,Cash,orders_S006_20260603.json,S006,S006_O00013,2026-06-03,13,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0026,20260603,2026-06-03T17:38:57.867061,O00015,Completed,2026-06-03 14:15:34.486000+00:00,Cash,orders_S006_20260603.json,S006,S006_O00015,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0187,20260603,2026-06-03T17:38:57.867061,O00016,Completed,2026-06-03 16:36:53.486000+00:00,Card,orders_S006_20260603.json,S006,S006_O00016,2026-06-03,16,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Snack,2026-06-03T17:41:50.872Z
ST005,C0065,20260603,2026-06-03T17:38:57.867061,O00017,Completed,2026-06-03 12:59:13.486000+00:00,UPI,orders_S006_20260603.json,S006,S006_O00017,2026-06-03,12,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST005,C0012,20260603,2026-06-03T17:38:57.867061,O00021,Completed,2026-06-03 14:03:29.486000+00:00,Cash,orders_S006_20260603.json,S006,S006_O00021,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST011,C0269,20260603,2026-06-03T17:38:57.867061,O00024,Completed,2026-06-03 17:39:42.486000+00:00,Cash,orders_S006_20260603.json,S006,S006_O00024,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
ST012,C0131,20260603,2026-06-03T17:38:57.867061,O00027,Completed,2026-06-03 14:28:21.486000+00:00,UPI,orders_S006_20260603.json,S006,S006_O00027,2026-06-03,14,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Lunch,2026-06-03T17:41:50.872Z
ST001,C0219,20260603,2026-06-03T17:38:57.867061,O00036,Completed,2026-06-03 17:24:25.486000+00:00,UPI,orders_S006_20260603.json,S006,S006_O00036,2026-06-03,17,6,3,Wednesday,23,2,2026-2027,Off-Peak,Weekday,Dinner,2026-06-03T17:41:50.872Z
