order_item_sk,order_sk,order_id,store_id,customer_id,staff_id,product_id,order_date,order_hour,quantity,unit_price,line_amount,payment_mode,order_weekday,peak_hour_flag,weekend_flag,meal_period,date_key,hour_key
S005_O00057_P016,S004_O00057,O00057,S004,C0045,ST005,P016,2026-06-03,13,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00057_P016,S004_O00057,O00057,S004,C0045,ST005,P016,2026-06-03,13,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00057_P016,S004_O00057,O00057,S004,C0045,ST005,P016,2026-06-03,13,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00057_P016,S004_O00057,O00057,S004,C0045,ST005,P016,2026-06-03,13,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00057_P016,S004_O00057,O00057,S004,C0045,ST005,P016,2026-06-03,13,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00057_P016,S003_O00057,O00057,S003,C0046,ST001,P016,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00057_P016,S003_O00057,O00057,S003,C0046,ST001,P016,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00057_P016,S003_O00057,O00057,S003,C0046,ST001,P016,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00057_P016,S003_O00057,O00057,S003,C0046,ST001,P016,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00057_P016,S003_O00057,O00057,S003,C0046,ST001,P016,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00057_P016,S003_O00057,O00057,S003,C0046,ST001,P016,2026-06-03,17,2,299.0,598.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P005,S002_O00058,O00058,S002,C0151,ST008,P005,2026-06-03,11,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P005,S002_O00058,O00058,S002,C0151,ST008,P005,2026-06-03,11,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P005,S002_O00058,O00058,S002,C0151,ST008,P005,2026-06-03,11,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P005,S002_O00058,O00058,S002,C0151,ST008,P005,2026-06-03,11,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P005,S002_O00058,O00058,S002,C0151,ST008,P005,2026-06-03,11,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P005,S002_O00058,O00058,S002,C0151,ST008,P005,2026-06-03,11,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P005,S006_O00058,O00058,S006,C0049,ST009,P005,2026-06-03,17,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P005,S006_O00058,O00058,S006,C0049,ST009,P005,2026-06-03,17,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P005,S006_O00058,O00058,S006,C0049,ST009,P005,2026-06-03,17,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P005,S006_O00058,O00058,S006,C0049,ST009,P005,2026-06-03,17,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P005,S006_O00058,O00058,S006,C0049,ST009,P005,2026-06-03,17,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P005,S006_O00058,O00058,S006,C0049,ST009,P005,2026-06-03,17,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P005,S003_O00058,O00058,S003,C0207,ST009,P005,2026-06-03,13,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P005,S003_O00058,O00058,S003,C0207,ST009,P005,2026-06-03,13,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P005,S003_O00058,O00058,S003,C0207,ST009,P005,2026-06-03,13,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P005,S003_O00058,O00058,S003,C0207,ST009,P005,2026-06-03,13,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P005,S003_O00058,O00058,S003,C0207,ST009,P005,2026-06-03,13,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P005,S003_O00058,O00058,S003,C0207,ST009,P005,2026-06-03,13,1,149.0,149.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P005,S001_O00058,O00058,S001,C0274,ST008,P005,2026-06-03,14,1,149.0,149.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P005,S001_O00058,O00058,S001,C0274,ST008,P005,2026-06-03,14,1,149.0,149.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P005,S001_O00058,O00058,S001,C0274,ST008,P005,2026-06-03,14,1,149.0,149.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P005,S001_O00058,O00058,S001,C0274,ST008,P005,2026-06-03,14,1,149.0,149.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P005,S001_O00058,O00058,S001,C0274,ST008,P005,2026-06-03,14,1,149.0,149.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P005,S001_O00058,O00058,S001,C0274,ST008,P005,2026-06-03,14,1,149.0,149.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P008,S002_O00058,O00058,S002,C0151,ST008,P008,2026-06-03,11,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P008,S002_O00058,O00058,S002,C0151,ST008,P008,2026-06-03,11,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P008,S002_O00058,O00058,S002,C0151,ST008,P008,2026-06-03,11,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P008,S002_O00058,O00058,S002,C0151,ST008,P008,2026-06-03,11,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P008,S002_O00058,O00058,S002,C0151,ST008,P008,2026-06-03,11,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P008,S002_O00058,O00058,S002,C0151,ST008,P008,2026-06-03,11,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P008,S006_O00058,O00058,S006,C0049,ST009,P008,2026-06-03,17,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P008,S006_O00058,O00058,S006,C0049,ST009,P008,2026-06-03,17,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P008,S006_O00058,O00058,S006,C0049,ST009,P008,2026-06-03,17,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P008,S006_O00058,O00058,S006,C0049,ST009,P008,2026-06-03,17,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P008,S006_O00058,O00058,S006,C0049,ST009,P008,2026-06-03,17,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P008,S006_O00058,O00058,S006,C0049,ST009,P008,2026-06-03,17,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P008,S003_O00058,O00058,S003,C0207,ST009,P008,2026-06-03,13,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P008,S003_O00058,O00058,S003,C0207,ST009,P008,2026-06-03,13,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P008,S003_O00058,O00058,S003,C0207,ST009,P008,2026-06-03,13,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P008,S003_O00058,O00058,S003,C0207,ST009,P008,2026-06-03,13,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P008,S003_O00058,O00058,S003,C0207,ST009,P008,2026-06-03,13,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P008,S003_O00058,O00058,S003,C0207,ST009,P008,2026-06-03,13,1,60.0,60.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P008,S001_O00058,O00058,S001,C0274,ST008,P008,2026-06-03,14,1,60.0,60.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P008,S001_O00058,O00058,S001,C0274,ST008,P008,2026-06-03,14,1,60.0,60.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P008,S001_O00058,O00058,S001,C0274,ST008,P008,2026-06-03,14,1,60.0,60.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P008,S001_O00058,O00058,S001,C0274,ST008,P008,2026-06-03,14,1,60.0,60.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P008,S001_O00058,O00058,S001,C0274,ST008,P008,2026-06-03,14,1,60.0,60.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P008,S001_O00058,O00058,S001,C0274,ST008,P008,2026-06-03,14,1,60.0,60.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P013,S002_O00058,O00058,S002,C0151,ST008,P013,2026-06-03,11,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P013,S002_O00058,O00058,S002,C0151,ST008,P013,2026-06-03,11,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P013,S002_O00058,O00058,S002,C0151,ST008,P013,2026-06-03,11,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P013,S002_O00058,O00058,S002,C0151,ST008,P013,2026-06-03,11,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P013,S002_O00058,O00058,S002,C0151,ST008,P013,2026-06-03,11,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P013,S002_O00058,O00058,S002,C0151,ST008,P013,2026-06-03,11,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Breakfast,20260603,11
S005_O00058_P013,S006_O00058,O00058,S006,C0049,ST009,P013,2026-06-03,17,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P013,S006_O00058,O00058,S006,C0049,ST009,P013,2026-06-03,17,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P013,S006_O00058,O00058,S006,C0049,ST009,P013,2026-06-03,17,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P013,S006_O00058,O00058,S006,C0049,ST009,P013,2026-06-03,17,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P013,S006_O00058,O00058,S006,C0049,ST009,P013,2026-06-03,17,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P013,S006_O00058,O00058,S006,C0049,ST009,P013,2026-06-03,17,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00058_P013,S003_O00058,O00058,S003,C0207,ST009,P013,2026-06-03,13,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P013,S003_O00058,O00058,S003,C0207,ST009,P013,2026-06-03,13,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P013,S003_O00058,O00058,S003,C0207,ST009,P013,2026-06-03,13,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P013,S003_O00058,O00058,S003,C0207,ST009,P013,2026-06-03,13,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P013,S003_O00058,O00058,S003,C0207,ST009,P013,2026-06-03,13,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P013,S003_O00058,O00058,S003,C0207,ST009,P013,2026-06-03,13,2,249.0,498.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00058_P013,S001_O00058,O00058,S001,C0274,ST008,P013,2026-06-03,14,2,249.0,498.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P013,S001_O00058,O00058,S001,C0274,ST008,P013,2026-06-03,14,2,249.0,498.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P013,S001_O00058,O00058,S001,C0274,ST008,P013,2026-06-03,14,2,249.0,498.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P013,S001_O00058,O00058,S001,C0274,ST008,P013,2026-06-03,14,2,249.0,498.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P013,S001_O00058,O00058,S001,C0274,ST008,P013,2026-06-03,14,2,249.0,498.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00058_P013,S001_O00058,O00058,S001,C0274,ST008,P013,2026-06-03,14,2,249.0,498.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00059_P015,S006_O00059,O00059,S006,C0191,ST015,P015,2026-06-03,12,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00059_P015,S006_O00059,O00059,S006,C0191,ST015,P015,2026-06-03,12,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00059_P015,S006_O00059,O00059,S006,C0191,ST015,P015,2026-06-03,12,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00059_P015,S006_O00059,O00059,S006,C0191,ST015,P015,2026-06-03,12,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00059_P015,S006_O00059,O00059,S006,C0191,ST015,P015,2026-06-03,12,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00059_P015,S006_O00059,O00059,S006,C0191,ST015,P015,2026-06-03,12,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P001,S005_O00061,O00061,S005,C0103,ST008,P001,2026-06-03,12,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P001,S005_O00061,O00061,S005,C0103,ST008,P001,2026-06-03,12,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P001,S005_O00061,O00061,S005,C0103,ST008,P001,2026-06-03,12,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P001,S005_O00061,O00061,S005,C0103,ST008,P001,2026-06-03,12,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P001,S005_O00061,O00061,S005,C0103,ST008,P001,2026-06-03,12,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P001,S005_O00061,O00061,S005,C0103,ST008,P001,2026-06-03,12,2,299.0,598.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P008,S005_O00061,O00061,S005,C0103,ST008,P008,2026-06-03,12,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P008,S005_O00061,O00061,S005,C0103,ST008,P008,2026-06-03,12,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P008,S005_O00061,O00061,S005,C0103,ST008,P008,2026-06-03,12,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P008,S005_O00061,O00061,S005,C0103,ST008,P008,2026-06-03,12,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P008,S005_O00061,O00061,S005,C0103,ST008,P008,2026-06-03,12,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00061_P008,S005_O00061,O00061,S005,C0103,ST008,P008,2026-06-03,12,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00062_P001,S006_O00062,O00062,S006,C0150,ST010,P001,2026-06-03,17,1,299.0,299.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00062_P001,S006_O00062,O00062,S006,C0150,ST010,P001,2026-06-03,17,1,299.0,299.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00062_P001,S006_O00062,O00062,S006,C0150,ST010,P001,2026-06-03,17,1,299.0,299.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00062_P001,S006_O00062,O00062,S006,C0150,ST010,P001,2026-06-03,17,1,299.0,299.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00062_P001,S006_O00062,O00062,S006,C0150,ST010,P001,2026-06-03,17,1,299.0,299.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00062_P001,S006_O00062,O00062,S006,C0150,ST010,P001,2026-06-03,17,1,299.0,299.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00062_P001,S003_O00062,O00062,S003,C0015,ST014,P001,2026-06-03,14,1,299.0,299.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00062_P001,S003_O00062,O00062,S003,C0015,ST014,P001,2026-06-03,14,1,299.0,299.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00062_P001,S003_O00062,O00062,S003,C0015,ST014,P001,2026-06-03,14,1,299.0,299.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00062_P001,S003_O00062,O00062,S003,C0015,ST014,P001,2026-06-03,14,1,299.0,299.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00062_P001,S003_O00062,O00062,S003,C0015,ST014,P001,2026-06-03,14,1,299.0,299.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00062_P001,S003_O00062,O00062,S003,C0015,ST014,P001,2026-06-03,14,1,299.0,299.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,14
S005_O00063_P007,S005_O00063,O00063,S005,C0377,ST003,P007,2026-06-03,13,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P007,S005_O00063,O00063,S005,C0377,ST003,P007,2026-06-03,13,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P007,S005_O00063,O00063,S005,C0377,ST003,P007,2026-06-03,13,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P007,S005_O00063,O00063,S005,C0377,ST003,P007,2026-06-03,13,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P007,S005_O00063,O00063,S005,C0377,ST003,P007,2026-06-03,13,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P007,S005_O00063,O00063,S005,C0377,ST003,P007,2026-06-03,13,2,60.0,120.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P007,S006_O00063,O00063,S006,C0236,ST004,P007,2026-06-03,12,2,60.0,120.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P007,S006_O00063,O00063,S006,C0236,ST004,P007,2026-06-03,12,2,60.0,120.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P007,S006_O00063,O00063,S006,C0236,ST004,P007,2026-06-03,12,2,60.0,120.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P007,S006_O00063,O00063,S006,C0236,ST004,P007,2026-06-03,12,2,60.0,120.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P007,S006_O00063,O00063,S006,C0236,ST004,P007,2026-06-03,12,2,60.0,120.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P007,S006_O00063,O00063,S006,C0236,ST004,P007,2026-06-03,12,2,60.0,120.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P009,S005_O00063,O00063,S005,C0377,ST003,P009,2026-06-03,13,3,99.0,297.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P009,S005_O00063,O00063,S005,C0377,ST003,P009,2026-06-03,13,3,99.0,297.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P009,S005_O00063,O00063,S005,C0377,ST003,P009,2026-06-03,13,3,99.0,297.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P009,S005_O00063,O00063,S005,C0377,ST003,P009,2026-06-03,13,3,99.0,297.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P009,S005_O00063,O00063,S005,C0377,ST003,P009,2026-06-03,13,3,99.0,297.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P009,S005_O00063,O00063,S005,C0377,ST003,P009,2026-06-03,13,3,99.0,297.0,Cash,Wednesday,Off-Peak,Weekday,Lunch,20260603,13
S005_O00063_P009,S006_O00063,O00063,S006,C0236,ST004,P009,2026-06-03,12,3,99.0,297.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P009,S006_O00063,O00063,S006,C0236,ST004,P009,2026-06-03,12,3,99.0,297.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P009,S006_O00063,O00063,S006,C0236,ST004,P009,2026-06-03,12,3,99.0,297.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P009,S006_O00063,O00063,S006,C0236,ST004,P009,2026-06-03,12,3,99.0,297.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P009,S006_O00063,O00063,S006,C0236,ST004,P009,2026-06-03,12,3,99.0,297.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00063_P009,S006_O00063,O00063,S006,C0236,ST004,P009,2026-06-03,12,3,99.0,297.0,UPI,Wednesday,Off-Peak,Weekday,Lunch,20260603,12
S005_O00064_P001,S005_O00064,O00064,S005,C0204,ST013,P001,2026-06-03,16,2,299.0,598.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P001,S005_O00064,O00064,S005,C0204,ST013,P001,2026-06-03,16,2,299.0,598.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P001,S005_O00064,O00064,S005,C0204,ST013,P001,2026-06-03,16,2,299.0,598.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P001,S005_O00064,O00064,S005,C0204,ST013,P001,2026-06-03,16,2,299.0,598.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P001,S005_O00064,O00064,S005,C0204,ST013,P001,2026-06-03,16,2,299.0,598.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P001,S005_O00064,O00064,S005,C0204,ST013,P001,2026-06-03,16,2,299.0,598.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P015,S005_O00064,O00064,S005,C0204,ST013,P015,2026-06-03,16,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P015,S005_O00064,O00064,S005,C0204,ST013,P015,2026-06-03,16,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P015,S005_O00064,O00064,S005,C0204,ST013,P015,2026-06-03,16,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P015,S005_O00064,O00064,S005,C0204,ST013,P015,2026-06-03,16,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P015,S005_O00064,O00064,S005,C0204,ST013,P015,2026-06-03,16,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00064_P015,S005_O00064,O00064,S005,C0204,ST013,P015,2026-06-03,16,1,229.0,229.0,Card,Wednesday,Off-Peak,Weekday,Snack,20260603,16
S005_O00065_P002,S004_O00065,O00065,S004,C0215,ST006,P002,2026-06-03,17,1,399.0,399.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P002,S004_O00065,O00065,S004,C0215,ST006,P002,2026-06-03,17,1,399.0,399.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P002,S004_O00065,O00065,S004,C0215,ST006,P002,2026-06-03,17,1,399.0,399.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P002,S004_O00065,O00065,S004,C0215,ST006,P002,2026-06-03,17,1,399.0,399.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P002,S004_O00065,O00065,S004,C0215,ST006,P002,2026-06-03,17,1,399.0,399.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P002,S004_O00065,O00065,S004,C0215,ST006,P002,2026-06-03,17,1,399.0,399.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P004,S004_O00065,O00065,S004,C0215,ST006,P004,2026-06-03,17,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P004,S004_O00065,O00065,S004,C0215,ST006,P004,2026-06-03,17,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P004,S004_O00065,O00065,S004,C0215,ST006,P004,2026-06-03,17,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P004,S004_O00065,O00065,S004,C0215,ST006,P004,2026-06-03,17,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
S005_O00065_P004,S004_O00065,O00065,S004,C0215,ST006,P004,2026-06-03,17,2,449.0,898.0,UPI,Wednesday,Off-Peak,Weekday,Dinner,20260603,17
